t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
10.4333,-0.368188,0.279816,-1.078571,-0.451397,0.000000,0.000000,0.000000,-0.159121,-0.858941,0.840006,-0.037026,0.000000,0.000000,0.000000,0.000000
10.4500,-0.375158,0.290491,-1.080466,-0.469528,0.000000,0.000000,0.000000,-0.135159,-0.867813,0.844114,-0.023161,0.000000,0.000000,0.000000,0.000000
10.4667,-0.381659,0.300129,-1.082159,-0.483562,0.000000,0.000000,0.000000,-0.112923,-0.874445,0.848168,-0.010776,0.000000,0.000000,0.000000,0.000000
10.4833,-0.387694,0.308755,-1.083684,-0.493737,0.000000,0.000000,0.000000,-0.092536,-0.879107,0.852077,0.000116,0.000000,0.000000,0.000000,0.000000
10.5000,-0.393276,0.316390,-1.085079,-0.500300,0.000000,0.000000,0.000000,-0.074075,-0.882072,0.855765,0.009543,0.000000,0.000000,0.000000,0.000000
10.5167,-0.398420,0.323043,-1.086382,-0.503493,0.000000,0.000000,0.000000,-0.057578,-0.883588,0.859169,0.017565,0.000000,0.000000,0.000000,0.000000
10.5333,-0.403139,0.328711,-1.087639,-0.503532,0.000000,0.000000,0.000000,-0.043073,-0.883866,0.862236,0.024274,0.000000,0.000000,0.000000,0.000000
10.5667,-0.407443,0.333375,-1.088900,-0.500595,0.000000,0.000000,0.000000,-0.030584,-0.883059,0.864928,0.029799,0.000000,0.000000,0.000000,0.000000
10.5833,-0.411325,0.337004,-1.090222,-0.494823,0.000000,0.000000,0.000000,-0.020128,-0.881267,0.867218,0.034297,0.000000,0.000000,0.000000,0.000000
10.6000,-0.414767,0.339554,-1.091669,-0.486313,0.000000,0.000000,0.000000,-0.011686,-0.878558,0.869099,0.037948,0.000000,0.000000,0.000000,0.000000
10.6167,-0.417728,0.340968,-1.093313,-0.475121,0.000000,0.000000,0.000000,-0.005174,-0.874993,0.870592,0.040939,0.000000,0.000000,0.000000,0.000000
10.6333,-0.420153,0.341182,-1.095228,-0.461269,0.000000,0.000000,0.000000,-0.000438,-0.870649,0.871735,0.043461,0.000000,0.000000,0.000000,0.000000
10.6500,-0.421974,0.340123,-1.097490,-0.444746,0.000000,0.000000,0.000000,0.002752,-0.865634,0.872588,0.045700,0.000000,0.000000,0.000000,0.000000
10.6667,-0.423114,0.337711,-1.100167,-0.425518,0.000000,0.000000,0.000000,0.004699,-0.860088,0.873227,0.047837,0.000000,0.000000,0.000000,0.000000
10.6833,-0.423497,0.333868,-1.103317,-0.403541,0.000000,0.000000,0.000000,0.005773,-0.854191,0.873740,0.050053,0.000000,0.000000,0.000000,0.000000
10.7000,-0.423054,0.328522,-1.106974,-0.378769,0.000000,0.000000,0.000000,0.006404,-0.848152,0.874226,0.052538,0.000000,0.000000,0.000000,0.000000
10.7167,-0.421734,0.321629,-1.111145,-0.351176,0.000000,0.000000,0.000000,0.007074,-0.842198,0.874794,0.055504,0.000000,0.000000,0.000000,0.000000
10.7333,-0.419507,0.313178,-1.115799,-0.320770,0.000000,0.000000,0.000000,0.008293,-0.836549,0.875556,0.059192,0.000000,0.000000,0.000000,0.000000
10.7500,-0.416373,0.303212,-1.120857,-0.287614,0.000000,0.000000,0.000000,0.010584,-0.831399,0.876631,0.063877,0.000000,0.000000,0.000000,0.000000
10.7667,-0.412369,0.291834,-1.126199,-0.251841,0.000000,0.000000,0.000000,0.014463,-0.826900,0.878133,0.069861,0.000000,0.000000,0.000000,0.000000
10.7833,-0.407570,0.279206,-1.131656,-0.213661,0.000000,0.000000,0.000000,0.020424,-0.823165,0.880170,0.077467,0.000000,0.000000,0.000000,0.000000
10.8000,-0.402092,0.265545,-1.137025,-0.173364,0.000000,0.000000,0.000000,0.028929,-0.820269,0.882839,0.087018,0.000000,0.000000,0.000000,0.000000
10.8167,-0.396084,0.251112,-1.142078,-0.131316,0.000000,0.000000,0.000000,0.040400,-0.818257,0.886220,0.098829,0.000000,0.000000,0.000000,0.000000
10.8333,-0.389724,0.236187,-1.146577,-0.087934,0.000000,0.000000,0.000000,0.055194,-0.817147,0.890370,0.113187,0.000000,0.000000,0.000000,0.000000
