t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
10.8500,-0.423045,0.092590,1.934350,2.779345,0.000000,0.000000,0.000000,0.134344,-0.444024,0.164589,0.568798,0.000000,0.000000,0.000000,0.000000
10.8667,-0.435537,0.078020,1.898776,2.723034,0.000000,0.000000,0.000000,0.144524,-0.445238,0.153018,0.614854,0.000000,0.000000,0.000000,0.000000
10.8833,-0.447847,0.062865,1.863381,2.665417,0.000000,0.000000,0.000000,0.156307,-0.447461,0.139567,0.668633,0.000000,0.000000,0.000000,0.000000
10.9000,-0.459926,0.047321,1.828496,2.607130,0.000000,0.000000,0.000000,0.169473,-0.450759,0.124522,0.730193,0.000000,0.000000,0.000000,0.000000
10.9167,-0.471735,0.031588,1.794353,2.548812,0.000000,0.000000,0.000000,0.183709,-0.455177,0.108269,0.799260,0.000000,0.000000,0.000000,0.000000
10.9333,-0.483238,0.015868,1.761123,2.491095,0.000000,0.000000,0.000000,0.198628,-0.460716,0.091282,0.875157,0.000000,0.000000,0.000000,0.000000
10.9500,-0.494392,0.000373,1.728958,2.434593,0.000000,0.000000,0.000000,0.213801,-0.467321,0.074102,0.956718,0.000000,0.000000,0.000000,0.000000
10.9667,-0.505154,-0.014679,1.698028,2.379899,0.000000,0.000000,0.000000,0.228804,-0.474861,0.057279,1.042191,0.000000,0.000000,0.000000,0.000000
11.0500,-0.515470,-0.029076,1.668546,2.327573,0.000000,0.000000,0.000000,0.243287,-0.483118,0.041302,1.129230,0.000000,0.000000,0.000000,0.000000
11.0667,-0.525277,-0.042617,1.640779,2.278138,0.000000,0.000000,0.000000,0.257009,-0.491827,0.026537,1.215166,0.000000,0.000000,0.000000,0.000000
11.0833,-0.534491,-0.055119,1.615053,2.232076,0.000000,0.000000,0.000000,0.269839,-0.500753,0.013213,1.297488,0.000000,0.000000,0.000000,0.000000
11.1167,-0.543009,-0.066412,1.591739,2.189816,0.000000,0.000000,0.000000,0.281745,-0.509747,0.001440,1.374167,0.000000,0.000000,0.000000,0.000000
11.1500,-0.550715,-0.076342,1.571247,2.151726,0.000000,0.000000,0.000000,0.292756,-0.518728,-0.008762,1.443710,0.000000,0.000000,0.000000,0.000000
11.1667,-0.557475,-0.084771,1.554004,2.118103,0.000000,0.000000,0.000000,0.302900,-0.527621,-0.017442,1.505093,0.000000,0.000000,0.000000,0.000000
11.1833,-0.563150,-0.091594,1.540420,2.089139,0.000000,0.000000,0.000000,0.312157,-0.536298,-0.024699,1.557682,0.000000,0.000000,0.000000,0.000000
11.2000,-0.567610,-0.096772,1.530815,2.064884,0.000000,0.000000,0.000000,0.320450,-0.544579,-0.030664,1.601129,0.000000,0.000000,0.000000,0.000000
11.2167,-0.570754,-0.100349,1.525307,2.045213,0.000000,0.000000,0.000000,0.327662,-0.552238,-0.035482,1.635288,0.000000,0.000000,0.000000,0.000000
11.2333,-0.572533,-0.102461,1.523722,2.029823,0.000000,0.000000,0.000000,0.333650,-0.559032,-0.039309,1.660133,0.000000,0.000000,0.000000,0.000000
